"","element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","value","transfers_balance","selected","transfers_in","transfers_out","playername"
"130",27,44,12,0,FALSE,"2020-10-17T16:30:00Z",1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",42,-18522,78646,3257,21779,"William Saliba"
"131",478,2,8,14,FALSE,"2020-09-12T11:30:00Z",0,3,1,74,0,3,1,0,0,0,0,0,0,0,2,35,"38.6","38.0","38.0","11.5",80,0,473242,0,0,"Willian Borges Da Silva"
"132",478,9,19,2,TRUE,"2020-09-19T19:00:00Z",2,1,2,63,0,0,0,1,0,0,0,0,0,0,0,11,"6.4","20.9","4.0","3.1",81,407231,1119588,474433,67202,"Willian Borges Da Silva"
"133",478,23,11,2,FALSE,"2020-09-28T19:00:00Z",3,1,3,67,0,0,0,2,0,0,0,0,0,0,0,6,"0.8","13.7","0.0","1.5",81,-253539,858445,81422,334961,"Willian Borges Da Silva"
"134",478,29,15,2,TRUE,"2020-10-04T13:00:00Z",2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,12,"6.4","8.3","0.0","1.5",80,-2745,902846,133795,136540,"Willian Borges Da Silva"
"135",478,44,12,2,FALSE,"2020-10-17T16:30:00Z",1,0,5,68,0,0,0,1,0,0,0,0,0,0,0,9,"4.6","29.5","0.0","3.4",79,-236095,667520,27924,264019,"Willian Borges Da Silva"
"136",494,2,8,15,FALSE,"2020-09-12T11:30:00Z",0,3,1,90,1,0,1,0,0,0,0,0,0,0,3,37,"51.8","0.3","33.0","8.5",50,0,85593,0,0,"Gabriel Magalhães"
"137",494,9,19,2,TRUE,"2020-09-19T19:00:00Z",2,1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,"32.6","0.7","2.0","3.5",50,363239,705990,412630,49391,"Gabriel Magalhães"
"138",494,23,11,0,FALSE,"2020-09-28T19:00:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",51,115293,883614,228566,113273,"Gabriel Magalhães"
"139",494,29,15,2,TRUE,"2020-10-04T13:00:00Z",2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,16,"14.2","2.3","0.0","1.7",51,-1533,918411,89214,90747,"Gabriel Magalhães"
"140",494,44,12,2,FALSE,"2020-10-17T16:30:00Z",1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,13,"17.0","0.4","22.0","3.9",51,-41407,890460,49770,91177,"Gabriel Magalhães"
"141",501,2,8,1,FALSE,"2020-09-12T11:30:00Z",0,3,1,12,0,0,0,0,0,0,0,0,0,0,0,6,"5.2","1.3","4.0","1.1",50,0,115657,0,0,"Daniel Ceballos Fernández"
"142",501,9,19,8,TRUE,"2020-09-19T19:00:00Z",2,1,2,90,0,1,0,1,0,0,0,0,0,0,3,31,"52.4","23.9","20.0","9.6",50,-15068,112604,12146,27214,"Daniel Ceballos Fernández"
"143",501,23,11,0,FALSE,"2020-09-28T19:00:00Z",3,1,3,30,0,0,0,1,0,0,0,1,0,0,0,6,"3.8","16.3","0.0","2.0",50,23884,150896,53185,29301,"Daniel Ceballos Fernández"
"144",501,29,15,3,TRUE,"2020-10-04T13:00:00Z",2,1,4,80,0,0,1,0,0,0,0,0,0,0,0,20,"15.6","27.9","0.0","4.4",50,5720,160888,28964,23244,"Daniel Ceballos Fernández"
"145",501,44,12,2,FALSE,"2020-10-17T16:30:00Z",1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,19,"14.4","22.9","0.0","3.7",50,-19459,143308,11842,31301,"Daniel Ceballos Fernández"
"146",526,2,8,3,FALSE,"2020-09-12T11:30:00Z",0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,15,"10.6","3.8","18.0","3.2",45,0,0,0,0,"Mohamed Naser El Sayed Elneny"
"147",526,9,19,0,TRUE,"2020-09-19T19:00:00Z",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,64746,110619,89849,25103,"Mohamed Naser El Sayed Elneny"
"148",526,23,11,2,FALSE,"2020-09-28T19:00:00Z",3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,17,"8.0","0.6","2.0","1.1",45,-3575,110312,26010,29585,"Mohamed Naser El Sayed Elneny"
"149",526,29,15,2,TRUE,"2020-10-04T13:00:00Z",2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,19,"24.0","15.3","2.0","4.1",45,197,115620,16308,16111,"Mohamed Naser El Sayed Elneny"
"150",526,44,12,0,FALSE,"2020-10-17T16:30:00Z",1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-10678,106618,9987,20665,"Mohamed Naser El Sayed Elneny"
"151",527,2,8,0,FALSE,"2020-09-12T11:30:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,0,0,0,0,"Matt Macey"
"152",527,9,19,0,TRUE,"2020-09-19T19:00:00Z",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,6374,19110,8471,2097,"Matt Macey"
"153",527,23,11,0,FALSE,"2020-09-28T19:00:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,12312,42771,27262,14950,"Matt Macey"
"154",527,29,15,0,TRUE,"2020-10-04T13:00:00Z",2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,6542,54540,10083,3541,"Matt Macey"
"155",527,44,12,0,FALSE,"2020-10-17T16:30:00Z",1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,13044,73264,19132,6088,"Matt Macey"
"156",547,23,11,0,FALSE,"2020-09-28T19:00:00Z",3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,101,299,134,33,"Rúnar Alex Rúnarsson"
"157",547,29,15,0,TRUE,"2020-10-04T13:00:00Z",2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,145,957,241,96,"Rúnar Alex Rúnarsson"
"158",547,44,12,0,FALSE,"2020-10-17T16:30:00Z",1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,123,1541,324,201,"Rúnar Alex Rúnarsson"
"159",567,44,12,0,FALSE,"2020-10-17T16:30:00Z",1,0,5,7,0,0,0,0,0,0,0,1,0,0,0,2,"3.0","0.3","0.0","0.3",50,30080,36405,33915,3835,"Thomas Partey"
"160",12,10,15,13,TRUE,"2020-09-21T17:00:00Z",1,0,2,90,0,0,1,0,0,1,0,0,0,1,2,38,"32.2","0.0","0.0","3.2",45,38079,349600,53128,15049,"Emiliano Martínez"
"161",12,22,8,6,FALSE,"2020-09-28T16:45:00Z",0,3,3,90,0,0,1,0,0,0,0,0,0,2,0,26,"19.0","0.0","0.0","1.9",45,333894,783041,385360,51466,"Emiliano Martínez"
"162",12,30,11,3,TRUE,"2020-10-04T18:15:00Z",7,2,4,90,0,0,0,2,0,0,0,0,0,6,0,22,"42.0","0.0","0.0","4.2",46,154802,970195,202024,47222,"Emiliano Martínez"
"163",12,43,9,9,FALSE,"2020-10-18T18:15:00Z",0,1,5,90,0,0,1,0,0,0,0,0,0,5,2,30,"28.4","0.0","0.0","2.8",47,419020,1479843,459020,40000,"Emiliano Martínez"
"164",28,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-358,4151,197,555,"Tom Heaton"
"165",28,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-445,3823,179,624,"Tom Heaton"
"166",28,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-204,3703,118,322,"Tom Heaton"
"167",28,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-191,3605,256,447,"Tom Heaton"
"168",29,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1073,32682,2374,3447,"Ahmed El Mohamady"
"169",29,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-3639,30390,1678,5317,"Ahmed El Mohamady"
"170",29,30,11,1,TRUE,"2020-10-04T18:15:00Z",7,2,4,10,0,0,0,0,0,0,0,0,0,0,0,4,"3.6","11.1","2.0","1.7",45,-3359,27770,639,3998,"Ahmed El Mohamady"
"171",29,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-2084,26449,1041,3125,"Ahmed El Mohamady"
"172",30,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-793,18213,1411,2204,"Henri Lansbury"
"173",30,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1536,17246,1138,2674,"Henri Lansbury"
"174",30,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1320,16195,380,1700,"Henri Lansbury"
"175",30,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1722,14623,292,2014,"Henri Lansbury"
"176",31,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-750,22571,2646,3396,"Neil Taylor"
"177",31,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-2124,21596,2704,4828,"Neil Taylor"
"178",31,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-2342,19759,774,3116,"Neil Taylor"
"179",31,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-1783,18620,973,2756,"Neil Taylor"
"180",32,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,11879,351261,27701,15822,"Jed Steer"
"181",32,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,9160,373969,39054,29894,"Jed Steer"
"182",32,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,2277,384238,17369,15092,"Jed Steer"
"183",32,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,12730,403702,47550,34820,"Jed Steer"
"184",33,10,15,3,TRUE,"2020-09-21T17:00:00Z",1,0,2,61,0,0,1,0,0,0,0,0,0,0,0,13,"6.8","37.6","3.0","4.7",60,-438,5016,255,693,"Conor Hourihane"
"185",33,22,8,14,FALSE,"2020-09-28T16:45:00Z",0,3,3,76,1,1,1,0,0,0,0,0,0,0,3,44,"55.4","40.1","20.0","11.6",60,-196,5325,568,764,"Conor Hourihane"
"186",33,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,13990,23110,17267,3277,"Conor Hourihane"
"187",33,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-3465,19025,2792,6257,"Conor Hourihane"
"188",34,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-729,7442,426,1155,"José Ignacio Peleteiro Romallo"
"189",34,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-1307,6739,410,1717,"José Ignacio Peleteiro Romallo"
"190",34,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-715,6436,336,1051,"José Ignacio Peleteiro Romallo"
"191",34,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-1468,5106,172,1640,"José Ignacio Peleteiro Romallo"
"192",35,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,7351,1059481,58445,51094,"Ørjan Nyland"
"193",35,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-51879,1019427,54427,106306,"Ørjan Nyland"
"194",35,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-28458,998635,20385,48843,"Ørjan Nyland"
"195",35,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-157942,832773,9161,167103,"Ørjan Nyland"
"196",36,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1496,9780,325,1821,"Bjorn Engels"
"197",36,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-2588,7222,9647,12235,"Bjorn Engels"
"198",36,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-1074,6251,26,1100,"Bjorn Engels"
"199",36,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-639,5637,58,697,"Bjorn Engels"
"200",37,10,15,3,TRUE,"2020-09-21T17:00:00Z",1,0,2,90,0,0,1,0,0,0,0,0,0,0,0,10,"7.0","40.6","49.0","9.7",70,491,688315,66945,66454,"Jack Grealish"
"201",37,22,8,8,FALSE,"2020-09-28T16:45:00Z",0,3,3,90,1,0,1,0,0,0,0,0,0,0,0,29,"45.4","25.0","61.0","13.1",70,-48718,658262,44657,93375,"Jack Grealish"
"202",37,30,11,24,TRUE,"2020-10-04T18:15:00Z",7,2,4,90,2,3,0,2,0,0,0,0,0,0,3,90,"131.4","54.7","60.0","24.6",70,-8464,665271,49799,58263,"Jack Grealish"
"203",37,43,9,3,FALSE,"2020-10-18T18:15:00Z",0,1,5,90,0,0,1,0,0,0,0,0,0,0,0,15,"14.6","49.8","20.0","8.4",71,706988,1483728,774107,67119,"Jack Grealish"
"204",38,10,15,2,TRUE,"2020-09-21T17:00:00Z",1,0,2,90,0,0,1,0,0,0,0,1,0,0,0,6,"4.8","36.4","19.0","6.0",55,-823,34888,2703,3526,"John McGinn"
"205",38,22,8,10,FALSE,"2020-09-28T16:45:00Z",0,3,3,90,0,2,1,0,0,0,0,1,0,0,2,35,"45.0","55.4","31.0","13.1",55,-2945,32594,1806,4751,"John McGinn"
"206",38,30,11,10,TRUE,"2020-10-04T18:15:00Z",7,2,4,90,1,1,0,2,0,0,0,0,0,0,0,46,"67.2","14.3","11.0","9.3",55,14247,50152,20155,5908,"John McGinn"
"207",38,43,9,5,FALSE,"2020-10-18T18:15:00Z",0,1,5,90,0,1,1,0,0,0,0,1,0,0,0,14,"21.4","36.6","3.0","6.1",55,40927,98414,57006,16079,"John McGinn"
"208",39,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-388,5448,251,639,"Kortney Hause"
"209",39,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-615,5292,239,854,"Kortney Hause"
"210",39,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-689,4816,61,750,"Kortney Hause"
"211",39,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-778,4067,44,822,"Kortney Hause"
"212",40,10,15,3,TRUE,"2020-09-21T17:00:00Z",1,0,2,90,0,0,1,0,0,0,0,0,0,0,0,9,"6.6","37.8","19.0","6.3",55,-472,89093,10358,10830,"Mahmoud Ahmed Ibrahim Hassan"
"213",40,22,8,3,FALSE,"2020-09-28T16:45:00Z",0,3,3,83,0,0,1,0,0,0,0,0,0,0,0,16,"12.6","1.3","26.0","4.0",55,-10476,82853,6683,17159,"Mahmoud Ahmed Ibrahim Hassan"
"214",40,30,11,5,TRUE,"2020-10-04T18:15:00Z",7,2,4,86,0,1,0,2,0,0,0,0,0,0,0,30,"39.2","40.2","13.0","9.2",55,-7713,78280,4618,12331,"Mahmoud Ahmed Ibrahim Hassan"
"215",40,43,9,3,FALSE,"2020-10-18T18:15:00Z",0,1,5,80,0,0,1,0,0,0,0,0,0,0,0,9,"13.2","0.8","10.0","2.4",55,-5202,76777,6657,11859,"Mahmoud Ahmed Ibrahim Hassan"
"216",41,10,15,10,TRUE,"2020-09-21T17:00:00Z",1,0,2,90,0,1,1,0,0,0,0,0,0,0,1,35,"31.8","12.7","6.0","5.1",50,-3793,94974,4157,7950,"Tyrone Mings"
"217",41,22,8,12,FALSE,"2020-09-28T16:45:00Z",0,3,3,90,1,0,1,0,0,0,0,1,0,0,1,31,"61.4","0.2","34.0","9.6",50,33228,155915,44618,11390,"Tyrone Mings"
"218",41,30,11,1,TRUE,"2020-10-04T18:15:00Z",7,2,4,90,0,0,0,2,0,0,0,0,0,0,0,16,"24.2","0.3","2.0","2.7",50,85306,268558,104350,19044,"Tyrone Mings"
"219",41,43,9,7,FALSE,"2020-10-18T18:15:00Z",0,1,5,90,0,0,1,0,0,0,0,0,0,0,1,26,"18.4","0.5","2.0","2.1",51,120209,424835,157777,37568,"Tyrone Mings"
"220",42,10,15,5,TRUE,"2020-09-21T17:00:00Z",1,0,2,90,0,0,1,0,0,0,0,1,0,0,0,18,"0.8","11.0","2.0","1.4",45,-2667,59892,4138,6805,"Matt Targett"
"221",42,22,8,5,FALSE,"2020-09-28T16:45:00Z",0,3,3,90,0,0,1,0,0,0,0,1,0,0,0,24,"8.6","2.0","0.0","1.1",45,2569,65844,11484,8915,"Matt Targett"
"222",42,30,11,1,TRUE,"2020-10-04T18:15:00Z",7,2,4,90,0,0,0,2,0,0,0,0,0,0,0,11,"13.0","0.6","0.0","1.4",45,-881,65893,5551,6432,"Matt Targett"
"223",42,43,9,6,FALSE,"2020-10-18T18:15:00Z",0,1,5,90,0,0,1,0,0,0,0,0,0,0,0,22,"9.4","14.2","8.0","3.2",45,11706,80822,23969,12263,"Matt Targett"
"224",43,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-171,721,47,218,"James Bree"
"225",43,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-97,645,9655,9752,"James Bree"
"226",43,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-64,595,29,93,"James Bree"
"227",43,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-32,567,32,64,"James Bree"
"228",44,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-2676,36986,2097,4773,"Marvelous Nakamba"
"229",44,22,8,1,FALSE,"2020-09-28T16:45:00Z",0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,5,"7.2","0.3","0.0","0.8",45,-3991,33838,1765,5756,"Marvelous Nakamba"
"230",44,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,10,0,0,0,0,0,0,0,1,0,0,0,-1,"1.2","0.3","7.0","0.9",45,-3003,31291,758,3761,"Marvelous Nakamba"
"231",44,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-2927,28864,1468,4395,"Marvelous Nakamba"
"232",45,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-709,10543,922,1631,"Anwar El Ghazi"
"233",45,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-1756,9412,665,2421,"Anwar El Ghazi"
"234",45,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-1307,8507,391,1698,"Anwar El Ghazi"
"235",45,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-1141,7681,271,1412,"Anwar El Ghazi"
"236",46,10,15,15,TRUE,"2020-09-21T17:00:00Z",1,0,2,90,1,0,1,0,0,0,0,0,0,0,3,44,"47.0","0.3","33.0","8.0",45,-696,12720,648,1344,"Ezri Konsa Ngoyo"
"237",46,22,8,6,FALSE,"2020-09-28T16:45:00Z",0,3,3,90,0,0,1,0,0,0,0,0,0,0,0,25,"23.8","0.0","0.0","2.4",45,123297,178556,145702,22405,"Ezri Konsa Ngoyo"
"238",46,30,11,1,TRUE,"2020-10-04T18:15:00Z",7,2,4,90,0,0,0,2,0,0,0,0,0,0,0,10,"14.8","0.0","0.0","1.5",45,88397,283613,115630,27233,"Ezri Konsa Ngoyo"
"239",46,43,9,6,FALSE,"2020-10-18T18:15:00Z",0,1,5,90,0,0,1,0,0,0,0,0,0,0,0,20,"11.0","0.2","9.0","2.0",46,102337,406292,152737,50400,"Ezri Konsa Ngoyo"
"240",47,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-808,10561,270,1078,"Frédéric Guilbert"
"241",47,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1206,9820,238,1444,"Frédéric Guilbert"
"242",47,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-931,9170,100,1031,"Frédéric Guilbert"
"243",47,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-683,8795,230,913,"Frédéric Guilbert"
"244",48,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-119,823,111,230,"Wesley Moraes"
"245",48,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-152,721,60,212,"Wesley Moraes"
"246",48,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-60,696,49,109,"Wesley Moraes"
"247",48,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-12,738,131,143,"Wesley Moraes"
"248",49,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-623,8177,963,1586,"Mbwana Samatta"
"249",49,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-2443,6236,449,2892,"Mbwana Samatta"
"250",49,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-2031,4320,22,2053,"Mbwana Samatta"
"251",49,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-772,3614,67,839,"Mbwana Samatta"
"252",50,10,15,1,TRUE,"2020-09-21T17:00:00Z",1,0,2,28,0,0,0,0,0,0,0,0,0,0,0,3,"4.4","12.9","6.0","2.3",45,50916,1061409,159041,108125,"Keinan Davis"
"253",50,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-74542,1015076,136592,211134,"Keinan Davis"
"254",50,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-124870,902961,43293,168163,"Keinan Davis"
"255",50,43,9,0,FALSE,"2020-10-18T18:15:00Z",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-137106,777537,36935,174041,"Keinan Davis"
"256",51,10,15,0,TRUE,"2020-09-21T17:00:00Z",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-3260,131948,27719,30979,"Indiana Vassilev"
"257",51,22,8,0,FALSE,"2020-09-28T16:45:00Z",0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-34274,96053,2450,36724,"Indiana Vassilev"
"258",51,30,11,0,TRUE,"2020-10-04T18:15:00Z",7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-17903,80174,1098,19001,"Indiana Vassilev"
