"","chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","playername"
"364",NA,NA,463034,0,0,-1,1,0,4,"0.5","0.0",0,"Liam","0.0",539,FALSE,"",NA,44,"463034.jpg","1.0","Delap","1.1",FALSE,NA,"a",12,43,1,194466,3382,143766,3725,"0.0","0.2","Delap",39,0,0,0,4,0,0,0,0,0,0,0,0,"0.0","0.3","4.0","0.2",532,60,419,58,374,56,446,59,NA,"",NA,"",NA,"","Liam Delap"
"365",NA,NA,244851,-1,1,-1,1,0,3,"0.5","0.0",0,"Cole","0.0",552,FALSE,"",NA,44,"244851.jpg","0.0","Palmer","0.0",FALSE,NA,"a",12,43,0,1130,15,1018,19,"0.0","0.0","Palmer",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",531,204,516,205,498,198,535,204,NA,"",NA,"",NA,"","Cole Palmer"
"366",NA,NA,171314,0,0,2,-2,0,2,"5.9","0.0",0,"Rúben Santos","5.4",556,FALSE,"",NA,57,"171314.jpg","4.2","Gato Alves Dias","7.0",FALSE,NA,"a",12,43,50,651708,22607,155044,19644,"0.9","8.8","Dias",1059,0,0,7,6,1,0,0,2,0,0,3,231,"196.0","20.9","103.0","32.1",140,57,313,104,150,28,200,59,NA,"",NA,"",NA,"","Rúben Santos Gato Alves Dias"
"367",NA,NA,432720,0,0,0,0,0,1,"0.5","0.0",0,"James","0.0",595,FALSE,"",NA,40,"432720.jpg","0.0","Trafford","0.1",FALSE,NA,"a",12,43,0,8954,365,3678,238,"0.0","0.0","Trafford",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",479,46,461,23,430,19,483,46,NA,"",NA,"",NA,"","James Trafford"
"368",NA,NA,17601,0,0,0,0,0,1,"0.5","0.0",0,"Scott","0.0",608,FALSE,"",NA,40,"17601.jpg","0.0","Carson","0.0",FALSE,NA,"a",12,43,0,1691,411,270,118,"0.0","0.0","Carson",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",460,31,441,7,409,3,464,31,NA,"",NA,"",NA,"","Scott Carson"
"369",NA,NA,219265,0,0,0,0,0,3,"0.5","0.0",0,"Felix","0.0",609,FALSE,"",NA,45,"219265.jpg","0.0","Nmecha","0.0",FALSE,NA,"a",12,43,0,59,10,33,12,"0.0","0.0","Nmecha",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",546,209,534,210,517,203,549,209,NA,"",NA,"",NA,"","Felix Nmecha"
"370",0,0,42899,0,0,-1,1,0,1,"0.0","0.0",0,"Sergio","0.0",289,FALSE,"Not included in Manchester United's 25-man Premier League squad. - Unknown return date","2020-09-18T11:00:13.071653Z",49,"42899.jpg","0.0","Romero","0.1",FALSE,NA,"n",13,1,0,483,4,7759,34,"0.0","0.0","Romero",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",587,71,579,59,569,58,590,71,NA,"",NA,"",NA,"","Sergio Romero"
"371",NA,NA,43670,-1,1,-2,2,0,3,"1.3","1.3",0,"Juan","0.8",290,FALSE,"",NA,58,"43670.jpg","3.2","Mata","0.1",FALSE,NA,"a",13,1,19,10131,68,14514,194,"0.1","3.3","Mata",334,0,3,1,3,0,0,0,0,0,0,0,76,"66.2","121.9","67.0","25.5",304,132,137,88,201,108,248,116,3,"",4,"",5,"","Juan Mata"
"372",100,100,51940,0,0,-2,2,1,1,"3.5","3.5",10,"David","3.0",291,FALSE,"","2020-12-05T23:30:17.656720Z",53,"51940.jpg","3.0","de Gea","3.3",FALSE,NA,"a",13,1,39,133061,3627,244736,2302,"0.6","7.4","de Gea",1125,0,0,4,20,0,0,0,0,0,25,3,189,"212.8","0.0","0.0","21.4",122,18,600,66,597,65,267,18,NA,"",NA,"",NA,"","David de Gea"
"373",0,0,55909,0,0,-1,1,0,2,"0.0","0.0",0,"Chris","0.0",292,FALSE,"Joined Roma on a permanent deal on 5/10","2020-10-05T20:30:12.521425Z",49,"55909.jpg","0.0","Smalling","0.1",FALSE,NA,"u",13,1,0,1897,2,11955,27,"0.0","0.0","Smalling",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",589,216,581,216,571,212,592,216,NA,"",NA,"",NA,"","Chris Smalling"
"374",NA,NA,58498,0,0,-4,4,0,4,"0.5","0.5",0,"Odion","0.0",293,FALSE,"",NA,61,"58498.jpg","1.0","Ighalo","0.2",FALSE,NA,"a",13,1,1,6911,35,22051,99,"0.0","0.2","Ighalo",9,0,0,0,1,0,0,0,0,0,0,0,1,"0.0","0.1","2.0","0.2",615,77,429,61,388,60,448,60,NA,"",NA,"",NA,"","Odion Ighalo"
"375",0,0,58893,0,0,-2,2,0,2,"0.0","0.0",0,"Marcos","0.0",294,FALSE,"Calf injury - Expected back 17 Jan","2020-11-20T14:30:28.947231Z",48,"58893.jpg","0.0","Rojo","0.1",FALSE,NA,"i",13,1,0,918,6,4244,24,"0.0","0.0","Rojo",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",575,213,567,213,555,209,578,213,NA,"",NA,"",NA,"","Marcos Rojo"
"376",NA,NA,62398,0,0,-2,2,0,3,"1.3","1.3",3,"Nemanja","0.8",295,FALSE,"",NA,48,"62398.jpg","2.1","Matic","0.2",FALSE,NA,"a",13,1,17,13721,167,23759,229,"0.2","3.5","Matic",524,0,1,2,11,0,0,0,1,0,0,0,103,"99.0","71.1","25.0","19.5",261,109,197,122,297,154,278,131,NA,"",NA,"",NA,"","Nemanja Matic"
"377",100,100,74208,0,0,-3,3,0,3,"4.0","4.0",3,"Paul","3.5",296,FALSE,"","2020-11-22T12:00:23.153609Z",77,"74208.jpg","2.7","Pogba","1.3",FALSE,NA,"a",13,1,32,117848,1945,181357,2526,"0.5","4.2","Pogba",767,1,1,2,13,0,0,0,1,0,0,3,117,"135.6","109.2","91.0","33.2",204,80,152,96,170,93,190,90,NA,"",3,"",3,"","Paul Pogba"
"378",0,0,76359,0,0,-2,2,0,2,"0.0","0.0",0,"Phil","0.0",297,FALSE,"Not included in Manchester United's 25-man Premier League squad. - Unknown return date","2020-09-18T09:30:16.753619Z",48,"76359.jpg","0.0","Jones","0.0",FALSE,NA,"n",13,1,0,526,1,4622,9,"0.0","0.0","Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",577,214,569,214,557,210,580,214,NA,"",NA,"",NA,"","Phil Jones"
"379",100,100,95658,0,0,-1,1,1,2,"3.3","3.3",7,"Harry","2.8",298,FALSE,"","2020-11-19T12:00:17.061461Z",54,"95658.jpg","3.0","Maguire","3.5",FALSE,NA,"a",13,1,45,233301,9986,282891,4415,"0.5","8.3","Maguire",1350,1,1,4,23,0,0,0,3,0,0,2,261,"287.2","37.6","229.0","55.5",55,17,266,76,62,2,88,16,NA,"",NA,"",NA,"","Harry Maguire"
"380",NA,NA,101582,0,0,-2,2,0,3,"1.7","1.7",0,"Frederico","1.2",299,FALSE,"",NA,53,"101582.jpg","1.9","Rodrigues de Paula Santos","0.2",FALSE,NA,"a",13,1,21,16851,413,18984,671,"0.2","4.0","Fred",822,0,0,4,11,0,0,0,3,0,0,0,133,"153.6","128.6","48.0","33.0",186,74,127,83,241,125,191,91,NA,"",5,"",NA,"","Frederico Rodrigues de Paula Santos"
"381",100,100,106760,0,0,-2,2,1,2,"2.8","2.8",1,"Luke","2.3",300,FALSE,"","2020-12-22T16:30:16.980998Z",48,"106760.jpg","2.5","Shaw","0.9",FALSE,NA,"a",13,1,28,109515,3605,149611,2139,"0.5","5.8","Shaw",890,0,1,2,17,1,0,0,2,0,0,7,186,"165.4","251.3","31.0","45.0",172,67,43,10,278,90,138,32,4,"",NA,"",NA,"","Luke Shaw"
"382",100,100,109322,0,0,-1,1,0,3,"0.5","0.5",0,"Jesse","0.0",301,FALSE,"","2020-10-20T00:00:14.327114Z",59,"109322.jpg","0.0","Lingard","0.1",FALSE,NA,"a",13,1,0,5297,101,15336,121,"0.0","0.0","Lingard",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",611,246,610,246,610,246,612,246,NA,"",NA,"",6,"","Jesse Lingard"
"383",NA,NA,141746,1,-1,7,-7,6,3,"8.2","8.2",6,"Bruno Miguel","7.7",302,TRUE,"",NA,112,"141746.jpg","8.0","Borges Fernandes","48.2",FALSE,NA,"a",13,1,120,3891749,99091,1583166,7584,"0.7","10.7","Fernandes",1213,10,8,4,18,0,0,1,3,0,0,19,429,"669.0","673.8","509.0","185.4",1,1,1,1,15,7,1,1,1,"",1,"",1,"","Bruno Miguel Borges Fernandes"
"384",100,100,148225,0,0,-3,3,1,4,"5.2","5.2",1,"Anthony","4.7",303,FALSE,"","2020-12-05T23:00:20.420282Z",87,"148225.jpg","3.4","Martial","4.1",FALSE,NA,"a",13,1,37,656234,8456,1198018,8512,"0.5","4.3","Martial",733,1,5,1,17,0,0,0,0,1,0,2,111,"135.0","150.4","310.0","59.2",205,25,105,10,44,22,72,20,NA,"",NA,"",4,"","Anthony Martial"
"385",0,0,156689,0,0,-2,2,0,3,"0.0","0.0",0,"Andreas","0.0",304,FALSE,"Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul","2020-10-07T10:30:13.243805Z",48,"156689.jpg","0.0","Pereira","0.0",FALSE,NA,"n",13,1,0,956,2,5391,14,"0.0","0.0","Pereira",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",583,231,575,232,564,226,586,231,NA,"",NA,"",NA,"","Andreas Pereira"
"386",NA,NA,172649,0,0,-3,3,0,1,"1.2","1.2",0,"Dean","0.7",305,FALSE,"",NA,52,"172649.jpg","1.7","Henderson","1.4",FALSE,NA,"a",13,1,5,14941,77,130677,888,"0.1","1.0","Henderson",225,0,0,0,3,0,0,0,1,0,11,0,38,"65.2","0.0","0.0","6.5",307,22,597,64,592,63,372,22,NA,"",NA,"",NA,"","Dean Henderson"
"387",100,75,176297,0,0,0,0,2,3,"7.0","5.2",7,"Marcus","6.5",306,FALSE,"","2020-12-27T02:00:17.918426Z",95,"176297.jpg","5.5","Rashford","9.0",FALSE,NA,"a",13,1,82,1302861,55817,1038941,18032,"0.7","8.6","Rashford",1273,7,4,4,21,0,0,0,2,0,0,4,239,"412.4","293.0","548.0","125.4",12,5,26,19,13,6,11,7,NA,"",2,"",2,"","Marcus Rashford"
"388",100,100,180804,0,0,-3,3,0,2,"0.3","0.3",0,"Axel","-0.2",307,FALSE,"","2020-09-11T11:00:09.121147Z",42,"180804.jpg","0.0","Tuanzebe","0.1",FALSE,NA,"a",13,1,0,15857,377,12473,432,"0.0","0.0","Tuanzebe",47,0,0,0,1,1,0,0,0,0,0,0,-2,"7.0","1.4","0.0","0.7",422,164,400,156,442,178,434,165,NA,"",NA,"",NA,"","Axel Tuanzebe"
"389",50,50,184667,0,0,-2,2,0,2,"2.0","2.0",0,"Victor","3.5",308,FALSE,"Back injury - 50% chance of playing","2020-12-26T15:00:16.455308Z",48,"184667.jpg","3.3","Lindelöf","1.5",FALSE,NA,"d",13,1,43,117891,721,150774,8765,"0.7","9.0","Lindelöf",1145,1,1,3,16,0,0,0,0,0,0,1,228,"254.2","52.8","52.0","35.9",82,29,232,56,225,63,180,49,NA,"",NA,"",NA,"","Victor Lindelöf"
"390",100,100,195851,0,0,-1,1,1,3,"5.0","5.0",1,"Scott","4.5",309,FALSE,"","2020-12-20T18:30:16.108254Z",49,"195851.jpg","3.1","McTominay","0.8",FALSE,NA,"a",13,1,40,73785,8243,41963,5030,"0.9","8.2","McTominay",855,2,1,2,13,0,0,0,0,0,0,3,182,"241.0","143.8","87.0","47.1",93,32,109,74,176,95,119,63,NA,"",NA,"",NA,"","Scott McTominay"
"391",100,100,197365,0,0,-1,1,0,2,"2.2","2.2",9,"Eric","1.7",310,FALSE,"","2020-10-20T00:00:14.389245Z",49,"197365.jpg","2.2","Bailly","0.2",FALSE,NA,"a",13,1,9,13036,2429,22066,332,"0.3","1.8","Bailly",278,0,0,1,9,0,0,0,1,0,0,3,57,"51.4","1.5","20.0","7.3",326,126,399,155,311,106,363,133,NA,"",NA,"",NA,"","Eric Bailly"
"392",NA,NA,200617,0,0,-3,3,0,3,"1.7","1.7",0,"Daniel","1.2",311,FALSE,"",NA,62,"200617.jpg","2.0","James","0.2",FALSE,NA,"a",13,1,10,10877,217,26660,381,"0.2","1.6","James",320,1,0,0,5,0,0,0,2,0,0,0,40,"53.4","55.7","128.0","23.7",323,141,218,127,124,64,254,119,NA,"",NA,"",NA,"","Daniel James"
"393",NA,NA,201084,0,0,-2,2,0,2,"0.5","0.5",0,"Timothy","0.0",312,FALSE,"",NA,43,"201084.jpg","0.0","Fosu-Mensah","0.1",FALSE,NA,"a",13,1,0,4742,58,8730,105,"0.0","0.0","Fosu-Mensah",80,0,0,0,2,0,0,0,1,0,0,0,17,"17.8","30.5","16.0","6.4",391,153,285,86,323,116,374,139,NA,"",NA,"",NA,"","Timothy Fosu-Mensah"
"394",100,75,214590,-1,1,-2,2,0,2,"3.2","2.4",6,"Aaron","2.7",313,FALSE,"","2020-12-22T16:30:17.008855Z",53,"214590.jpg","3.3","Wan-Bissaka","6.9",FALSE,NA,"a",13,1,43,440713,5372,813798,11037,"0.5","8.1","Wan-Bissaka",1170,1,0,4,18,0,0,0,0,0,0,2,235,"276.6","91.5","52.0","41.8",70,22,170,36,226,64,151,40,NA,"",NA,"",NA,"","Aaron Wan-Bissaka"
"395",0,0,216051,0,0,-2,2,0,2,"0.0","0.0",0,"José Diogo","0.0",314,FALSE,"Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul","2020-10-04T17:30:13.934913Z",48,"216051.jpg","0.0","Dalot Teixeira","0.0",FALSE,NA,"n",13,1,0,450,5,3477,11,"0.0","0.0","Dalot",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",585,215,577,215,567,211,588,215,NA,"",NA,"",NA,"","José Diogo Dalot Teixeira"
"396",100,100,220688,0,0,-4,4,0,3,"3.0","3.0",3,"Mason","2.5",315,FALSE,"","2020-11-07T15:00:20.967409Z",71,"220688.jpg","2.3","Greenwood","2.1",FALSE,NA,"a",13,1,23,306139,1191,678635,3174,"0.4","3.2","Greenwood",618,1,0,2,13,0,0,0,1,0,0,0,70,"67.0","84.4","180.0","33.0",301,130,177,113,78,43,192,92,5,"",NA,"",NA,"","Mason Greenwood"
"397",0,0,222677,0,0,-1,1,0,3,"0.0","0.0",0,"Tahith","0.0",316,FALSE,"Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul","2020-08-16T23:30:07.140253Z",44,"222677.jpg","0.0","Chong","0.0",FALSE,NA,"n",13,1,0,774,10,1354,9,"0.0","0.0","Chong",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",529,202,514,203,495,195,533,202,NA,"",NA,"",NA,"","Tahith Chong"
"398",0,0,232928,0,0,-1,1,0,3,"0.0","0.0",0,"James","0.0",317,FALSE,"Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul","2020-10-07T10:30:13.280708Z",44,"232928.jpg","0.0","Garner","0.0",FALSE,NA,"n",13,1,0,2376,2,6477,37,"0.0","0.0","Garner",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",530,203,515,204,496,196,534,203,NA,"",NA,"",NA,"","James Garner"
"399",NA,NA,232937,0,0,-3,3,0,2,"0.5","0.5",0,"Brandon","0.0",318,FALSE,"",NA,42,"232937.jpg","1.0","Williams","0.7",FALSE,NA,"a",13,1,1,22908,185,96764,817,"0.0","0.2","Williams",6,0,0,0,0,0,0,0,0,0,0,0,3,"0.4","0.3","0.0","0.1",442,170,417,165,443,179,450,171,NA,"",NA,"",NA,"","Brandon Williams"
"400",NA,NA,244856,0,0,-1,1,0,2,"0.5","0.5",0,"Teden","0.0",319,FALSE,"",NA,39,"244856.jpg","0.0","Mengi","1.0",FALSE,NA,"a",13,1,0,67083,947,54131,2139,"0.0","0.0","Mengi",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",455,178,436,178,402,159,459,178,NA,"",NA,"",NA,"","Teden Mengi"
"401",NA,NA,180184,0,0,-4,4,0,3,"1.0","1.0",0,"Donny","0.5",495,FALSE,"",NA,66,"180184.jpg","1.6","van de Beek","1.5",FALSE,NA,"a",13,1,16,163711,218,322455,1267,"0.1","2.4","van de Beek",250,1,0,0,9,0,0,0,0,0,0,0,62,"73.2","39.3","49.0","16.2",293,125,261,149,238,124,299,141,NA,"",NA,"",NA,"","Donny van de Beek"
"402",100,100,152590,0,0,0,0,0,2,"1.8","1.8",1,"Alex Nicolao","1.3",568,FALSE,"","2020-11-29T17:00:23.962457Z",55,"152590.jpg","2.5","Telles","1.2",FALSE,NA,"a",13,1,15,244852,1774,177521,5959,"0.2","2.7","Telles",428,0,1,1,6,0,0,0,0,0,0,0,92,"97.6","133.8","22.0","25.3",262,101,119,28,304,100,249,80,2,"",NA,"",NA,"","Alex Nicolao Telles"
"403",100,100,40720,0,0,-2,2,1,4,"1.8","1.8",2,"Edinson","1.3",569,FALSE,"","2020-12-05T23:00:21.064889Z",78,"40720.jpg","3.3","Cavani","1.5",FALSE,NA,"a",13,1,30,381094,9998,295845,5434,"0.2","3.8","Cavani",296,3,2,1,3,0,0,0,1,0,0,3,111,"151.4","36.0","180.0","36.3",189,21,271,42,79,33,176,32,NA,"",NA,"",NA,"","Edinson Cavani"
"404",NA,NA,488404,0,0,-3,3,0,3,"0.5","0.5",0,"Facundo","0.0",575,FALSE,"",NA,52,"488404.jpg","0.0","Pellistri","0.0",FALSE,NA,"a",13,1,0,1019,11,1032,17,"0.0","0.0","Pellistri",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",602,241,599,242,595,240,604,241,NA,"",NA,"",NA,"","Facundo Pellistri"
"405",NA,NA,6744,0,0,0,0,0,1,"0.5","0.5",0,"Lee","0.0",604,FALSE,"",NA,40,"6744.jpg","0.0","Grant","0.1",FALSE,NA,"a",13,1,0,4806,417,1718,247,"0.0","0.0","Grant",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",459,30,440,6,407,2,463,30,NA,"",NA,"",NA,"","Lee Grant"
"406",100,100,40142,0,0,-3,3,0,4,"-0.3","-0.8",0,"Andy","0.2",320,FALSE,"","2020-11-26T13:00:26.091436Z",52,"40142.jpg","1.5","Carroll","0.3",FALSE,NA,"a",14,4,12,46463,167,69448,260,"0.0","2.3","Carroll",197,0,1,1,4,0,0,0,0,0,0,0,28,"18.8","19.3","96.0","13.2",389,43,316,45,158,42,319,42,NA,"",NA,"",NA,"","Andy Carroll"
"407",100,75,50232,0,0,-2,2,0,3,"0.3","-0.1",0,"Jonjo","0.8",321,FALSE,"","2020-12-27T01:00:21.199473Z",53,"50232.jpg","2.0","Shelvey","0.1",FALSE,NA,"a",14,4,16,8281,16,24826,185,"0.2","3.0","Shelvey",701,0,0,2,10,0,0,0,2,0,0,0,96,"125.8","153.5","104.0","38.4",219,88,100,68,149,82,166,86,2,"",1,"",NA,"","Jonjo Shelvey"
"408",100,100,56983,0,0,-1,1,0,3,"0.7","0.2",3,"Matt","1.2",322,FALSE,"","2020-09-27T16:00:17.085028Z",49,"56983.jpg","1.5","Ritchie","0.0",FALSE,NA,"a",14,4,9,2277,61,7659,54,"0.2","1.8","Ritchie",420,0,0,1,5,1,0,0,1,0,0,0,54,"60.2","163.4","38.0","26.1",313,135,88,61,263,136,240,112,1,"",5,"",2,"","Matt Ritchie"
"409",100,100,57145,0,0,-3,3,0,2,"1.7","1.2",9,"Federico","2.2",323,FALSE,"","2020-12-21T04:00:22.133224Z",47,"57145.jpg","2.2","Fernández","0.6",FALSE,NA,"a",14,4,31,41633,1213,104507,661,"0.5","6.6","Fernández",1215,0,0,3,23,1,0,0,2,0,0,4,221,"294.6","25.5","10.0","32.9",51,15,297,94,343,129,193,55,NA,"",NA,"",NA,"","Federico Fernández"
"410",100,100,58845,0,0,0,0,0,2,"2.5","2.0",5,"Ciaran","3.0",324,FALSE,"","2020-09-25T12:30:12.786911Z",45,"58845.jpg","3.1","Clark","0.1",FALSE,NA,"a",14,4,22,14468,866,10487,488,"0.7","4.9","Clark",630,1,0,2,11,0,0,0,2,0,0,0,110,"156.0","14.2","58.0","23.0",183,72,336,119,214,58,258,84,NA,"",NA,"",NA,"","Ciaran Clark"
"411",100,100,59735,0,0,0,0,0,1,"2.7","2.2",8,"Karl","3.2",325,FALSE,"","2020-10-17T22:00:19.734313Z",50,"59735.jpg","4.0","Darlow","1.6",FALSE,NA,"a",14,4,60,207012,3036,155566,3620,"0.6","12.0","Darlow",1350,0,0,3,24,0,1,0,0,0,63,6,312,"475.8","0.0","0.0","47.8",6,1,589,61,580,60,112,2,NA,"",NA,"",NA,"","Karl Darlow"
"412",100,0,67089,0,0,-2,2,0,1,"-0.5","0.0",0,"Martin","0.0",326,FALSE,"","2020-08-27T11:00:09.134616Z",48,"67089.jpg","0.0","Dubravka","0.2",FALSE,NA,"a",14,4,0,1469,73,18988,80,"0.0","0.0","Dubravka",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",576,70,568,58,556,56,579,70,NA,"",NA,"",NA,"","Martin Dubravka"
"413",0,0,77359,0,0,-2,2,0,2,"0.0","0.0",0,"Florian","0.0",327,FALSE,"Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul","2020-09-11T10:00:16.876723Z",43,"77359.jpg","0.0","Lejeune","0.0",FALSE,NA,"n",14,4,0,347,4,2595,8,"0.0","0.0","Lejeune",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",496,193,479,193,453,182,500,193,NA,"",NA,"",NA,"","Florian Lejeune"
"414",0,0,101148,-1,1,-3,3,0,2,"0.0","0.0",0,"Jamaal","0.0",328,FALSE,"Illness - Expected back 12 Jan","2020-11-21T15:00:21.748132Z",42,"101148.jpg","1.8","Lascelles","0.9",FALSE,NA,"i",14,4,14,75552,154,261723,2099,"0.0","3.3","Lascelles",672,0,0,1,13,0,0,0,1,0,0,0,102,"126.2","2.2","26.0","15.5",218,84,390,149,291,94,303,100,NA,"",NA,"",NA,"","Jamaal Lascelles"
"415",100,100,104547,0,0,-1,1,0,4,"1.7","1.2",0,"Dwight","2.2",329,FALSE,"","2020-08-27T12:30:12.628215Z",59,"104547.jpg","2.8","Gayle","0.0",FALSE,NA,"a",14,4,11,2952,194,3979,181,"0.4","1.9","Gayle",60,1,0,0,3,0,0,0,0,0,0,3,38,"37.4","16.8","57.0","11.1",351,39,325,46,219,46,335,44,NA,"",NA,"",NA,"","Dwight Gayle"
"416",0,0,104953,0,0,-3,3,0,3,"0.0","0.0",0,"Christian","0.0",330,FALSE,"Not included in Newcastle United's 25-man Premier League squad. - Unknown return date","2020-10-20T13:30:19.072334Z",52,"104953.jpg","0.0","Atsu","0.0",FALSE,NA,"n",14,4,0,913,3,5966,20,"0.0","0.0","Atsu",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",601,240,596,241,589,237,603,240,NA,"",NA,"",NA,"","Christian Atsu"
"417",75,75,106618,0,0,-1,1,0,2,"-0.1","-0.4",0,"Paul","0.4",331,FALSE,"Illness - 75% chance of playing","2020-12-28T04:00:20.351447Z",44,"106618.jpg","2.0","Dummett","0.0",FALSE,NA,"d",14,4,2,338,2,1552,15,"0.1","0.5","Dummett",78,0,0,0,1,0,0,0,0,0,0,0,6,"2.0","1.1","0.0","0.3",436,168,405,158,485,194,443,168,NA,"",NA,"",NA,"","Paul Dummett"
"418",NA,NA,109528,0,0,-2,2,0,2,"-0.5","-1.0",0,"Javier","0.0",332,FALSE,"",NA,43,"109528.jpg","2.7","Manquillo","0.2",FALSE,NA,"a",14,4,16,18334,93,31591,396,"0.0","3.7","Manquillo",459,0,0,2,7,0,0,0,1,0,0,0,76,"57.6","56.0","14.0","12.8",319,124,216,53,328,121,322,111,NA,"",NA,"",NA,"","Javier Manquillo"
"419",100,100,111773,0,0,-2,2,0,2,"-0.1","-0.6",0,"Emil","0.4",333,FALSE,"","2020-10-02T09:30:18.851322Z",43,"111773.jpg","1.5","Krafth","0.1",FALSE,NA,"a",14,4,6,2252,27,5776,63,"0.1","1.4","Krafth",287,0,1,0,9,0,0,0,1,0,0,0,49,"58.6","29.8","6.0","9.4",317,122,287,88,361,137,345,125,NA,"",NA,"",NA,"","Emil Krafth"
"420",100,100,119471,0,0,-1,1,0,2,"0.7","0.2",6,"Fabian","1.2",334,FALSE,"","2020-10-03T21:30:19.369147Z",49,"119471.jpg","1.6","Schär","0.1",FALSE,NA,"a",14,4,14,5658,230,5630,121,"0.2","2.9","Schär",591,0,0,1,10,0,0,0,1,0,0,0,82,"107.4","3.2","5.0","11.6",250,95,387,146,367,140,330,118,NA,"",4,"",NA,"","Fabian Schär"
"421",100,100,151119,0,0,-2,2,0,2,"1.5","1.0",6,"DeAndre","2.0",335,FALSE,"","2020-09-30T22:00:14.595821Z",43,"151119.jpg","2.5","Yedlin","0.2",FALSE,NA,"a",14,4,10,7258,954,24189,283,"0.5","2.3","Yedlin",274,0,0,1,3,0,0,0,0,0,0,0,48,"44.4","40.1","16.0","10.0",338,130,258,70,322,115,340,123,NA,"",NA,"",NA,"","DeAndre Yedlin"
"422",0,100,153127,0,0,-3,3,0,3,"0.0","0.6",2,"Isaac","1.6",336,FALSE,"Suspended until 12 Jan","2020-12-30T23:00:16.404951Z",47,"153127.jpg","1.5","Hayden","0.1",FALSE,NA,"s",14,4,18,3645,133,7769,112,"0.3","3.8","Hayden",910,0,0,2,17,0,0,0,5,0,0,0,92,"115.8","53.4","57.0","22.7",233,96,229,136,217,113,262,124,NA,"",NA,"",NA,"","Isaac Hayden"
"423",0,0,155513,0,0,-2,2,0,3,"0.0","0.0",0,"Rolando","0.0",337,FALSE,"Not included in Newcastle United's 25-man Premier League squad. - Unknown return date","2020-10-20T13:30:19.113162Z",48,"155513.jpg","0.0","Aarons","0.0",FALSE,NA,"n",14,4,0,1541,3,5921,11,"0.0","0.0","Aarons",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",582,230,574,231,563,225,585,230,NA,"",NA,"",NA,"","Rolando Aarons"
"424",0,0,170137,0,0,-4,4,0,3,"0.0","0.0",0,"Allan","0.0",338,FALSE,"Illness - Expected back 12 Jan","2020-11-27T12:00:23.892371Z",51,"170137.jpg","3.5","Saint-Maximin","2.8",FALSE,NA,"i",14,4,28,305800,137,1561304,5355,"0.0","5.5","Saint-Maximin",582,1,1,3,11,0,0,0,0,0,0,2,86,"120.6","99.5","79.0","30.0",225,92,163,103,185,100,213,101,NA,"",NA,"",NA,"","Allan Saint-Maximin"
